"id","title","body","leading","slug","type","status","user_id","image_id","parent_id","lat","lng","rate","search_body","published_at","deleted_at","created_at","updated_at"
155,"TAK! Design","<p>ここも有名なデザインチームっすねー。</p>

<p>http://www.taktak.net/</p>",NULL,"tak_design","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 07:31:22",NULL,"2007-04-19 07:31:22","2019-05-31 23:51:27"
157,"B2B Branding Agency UK","<p>美しい3カラムレイアウト。</p>

<p>width990px。これぐらいあっても良いのかも。</p>

<p>http://www.baseonebranding.co.uk/</p>",NULL,"b2b_branding_agency_uk","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 07:42:19",NULL,"2007-04-19 07:42:19","2019-05-31 23:51:27"
158,"Camisetas Camiseteria","<p>昨日、「ぶおぉん」という豪快なオノマトペを伴って否定された「アナログっぽいデザイン」の一例。でも、CSSレイアウトとしても良く出来てる。Tシャツのサイト。</p>

<p>http://www.camiseteria.com/</p>",NULL,"camisetas_camiseteria","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 07:50:02",NULL,"2007-04-19 07:50:02","2019-05-31 23:51:27"
161,"Typetester","<p>サイトの作りもさることながら、便利なツールですよね。日本語対応しているのかしら？試していないのだけれども。</p>

<p>http://www.typetester.org/</p>",NULL,"typetester","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 07:52:52",NULL,"2007-04-19 07:52:52","2019-05-31 23:51:27"
163,"ShaunInman.com","<p>シンプルにも程がある！！！！</p>

<p>ただ、注目して欲しいのは、各記事タイトルのフォントね。これ、地の文ですよ。なんのフォント使ってるのかなあ。調べろっつう話ですが。</p>

<p>http://www.shauninman.com/</p>",NULL,"shauninman_com","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 07:58:28",NULL,"2007-04-19 07:58:28","2019-05-31 23:51:27"
165,"Idiot Copenhagen","<p>クールなデザイン。</p>

<p>でも、一部はエピゴーネンのせいで陳腐化してしまっている。つーか、デザインに関しては、供給過多ってことはないのか？日本全国、佐藤可士和化している件には触れなくて良いのか？</p>

<p>http://www.idiot-copenhagen.com/</p>",NULL,"idiot_copenhagen","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 08:11:23",NULL,"2007-04-19 08:11:23","2019-05-31 23:51:27"
167,"ゲームなんて文化じゃない","<p>わっちゃー、これは酷い！</p><blockquote>「ゲームについては、ぼくは異論がある。アニメや漫画は感動をもたらすけれど、ゲームは、お金だけ持っていって、子供の時間奪ってますね。その人生にプラスアルファがない。宮崎さんとか他のアニメ見て、人生変わったという人はいると思います。心ふるえるほどの感動とか、ゲームは若干難しい。ビジネスとしてはいいかもしれないが、恨みをもたれる。かつてのエコノミックアニマルのコンテンツ番みたいにね。敬意も払ってくれない」（<a href=""http://www.sankei.co.jp/culture/enterme/070320/ent070320001.htm"" target=""_blank"">知はうごく：コンテンツ力（７?３）日本の戦略</a>より）</blockquote><p>宮崎アニメはOKで、ゲームは駄目っていう論理！そういう人が日本のコンテンツ業界をどうにかしちゃおうっていう恐怖！<br></p>

<p>（from 小鳥ピヨピヨ）</p>

<p>http://coolsummer.typepad.com/kotori/2007/04/post_19.html</p>","","cb7ff4de-6d8b-4229-8c16-e7c4bc4aa8c4","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 08:16:12",NULL,"2007-04-19 08:16:12","2019-05-31 23:51:27"
170,"YouTube - Pavement - For Sale: The Preston School of Industry","<p>まずは「post pavement」を押さえる上でかかせない未発表曲「For Sale: The Preston School of Industry」。</p>

<p>これ、初めて聴いた時、ビックリ笑いを漏らしてしまったのだけれども、ギタリストSpiral Stairsの未発表曲。多分、レコーディングされていないのでしょう。ブートでも出てないから（Brighten The CornersのDeluxe Editionとかには収録されるかなあ？？）。ライブでも聴いた事無い。</p>

<p>で、勿論、曲名ですね。ペイヴメント解散後、Stairs=Scottが新しく始めたバンドが「The Preston School of Industry」。そりゃビックリ笑いも漏れるよね。</p>

<p>Spiral Stairsが作った曲は、アルバムに収録されているやつはイマイチなんだけど、シングルB面ではS.M.を凌いでいます。特に「Mustle Rock」とかね（Father to the SIster of Thought収録）。この曲も、聴いて分かるとおり、名曲！</p>

<p>http://www.youtube.com/watch?v=N0ofAp0dK40</p>",NULL,"youtube_pavement_for_sale_the_preston_school_of_industry","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 09:11:02",NULL,"2007-04-19 09:11:02","2019-05-31 23:51:27"
173,"フッターデザイン、いろいろ","<p>地に足着いてないとね。</p>

<p>http://web-tan.forum.impressrd.jp/e/2007/04/18/1176</p>",NULL,"95c056f0-98b1-47da-8d97-52fd8b435a1c","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 09:41:37",NULL,"2007-04-19 09:41:37","2019-05-31 23:51:27"
175,"「ゲームセンターCX」がゲーム化決定！","<p>何をどのようにゲームに落とし込んでいくつもりなのか、さっぱり分からない…けど、楽しみですよね、勿論。あのスタッフならやってくれるはず、という期待と信頼があります。</p>

<p>http://www.nintendo-inside.jp/news/203/20390.html</p>",NULL,"cx","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 09:45:37",NULL,"2007-04-19 09:45:37","2019-05-31 23:51:27"
176,"データの美学〜ビジュアル・ポエトリー","<p>データの持つ美しさに関するpingmagの記事。数学の美しさや、構造美にも繋がる動きですね。自然や法則の持ち得る多様な可能性を、如何に切り取るかという視点の問題であるとも言える。</p>

<p>http://pingmag.jp/J/2007/03/23/infosthetics-form-follows-data/</p>",NULL,"c567dcb1-26a1-43f7-b1d7-61e66a84b514","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 11:12:03",NULL,"2007-04-19 11:12:03","2019-05-31 23:51:27"
180,"心の師、ルー大柴がブログ移転","<p>ノースポンサーだったところから、人気が出て、ameblo移籍ってとこなのかなあ。相変わらずワンアンドオンリーなブログで、ベリーインタレスティング！</p>

<p>22日にサイン会だって。俺、行けないので、ベリーサッド。</p>

<p>http://ameblo.jp/lou-oshiba/</p>",NULL,"88a40eac-0b1c-40cf-bc21-ead490b12ec2","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 11:55:25",NULL,"2007-04-19 11:55:25","2019-05-31 23:51:27"
182,"pkb","<p>たんじさんがphotoshopで描いてると知ったときは驚愕した！
<br />全部パーツで分けてテクスチャ貼っていくんだよねー。</p>

<p>http://www.tanji.jp/</p>",NULL,"pkb","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 13:12:19",NULL,"2007-04-19 13:12:19","2019-05-31 23:51:27"
183,"YouTube - ラーメンズ たかしと父さん 1/2","<p>私はこれを始めて見たときの衝撃を忘れません。
<br />未だに超えるものはないのだよなぁ。</p>

<p>公演も福岡では欠かさず行ってたけど東京はチケット取れる気がしない…！！</p>

<p>http://www.youtube.com/watch?v=pm7piDSPGfE&amp;mode=related&amp;search=</p>",NULL,"youtube_1_2","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 16:25:44",NULL,"2007-04-19 16:25:44","2019-05-31 23:51:27"
185,"YouTube - オー！マイキー　第01話　「日本での生活が始まる」","<p>なんでもあるなぁ。YOUTUBE…。
<br />ええ、これも大好きなんです。フーコン一家。</p>

<p>双子のファンです。</p>

<p>http://www.youtube.com/watch?v=VglKrCIiRuo</p>",NULL,"youtube_01","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 16:34:25",NULL,"2007-04-19 16:34:25","2019-05-31 23:51:27"
187,"fockea crispa Official Web site","<p>こちらですよ。お勧めでございます。
<br />案の定サイト私が作ってます。ザクッと。</p>

<p>移行作業が滞りっぱなしで申し訳なく…！（しっかりしろ自分！）</p>

<p>■映像もたんまり
<br />http://www.youtube.com/results?search_query=fockea</p>

<p>http://preface.daa.jp/fockeacrispa/</p>","","fockea_crispa_official_web_site","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-19 17:19:36",NULL,"2007-04-19 17:19:36","2019-05-31 23:51:27"
188,"超映画批評：『明日、君がいない』","<p>すげえ観たい！</p><blockquote>舞台は現代のとある高校。ちなみに本作の原題は「2：37」というもので、これはこの時刻に何かが起こるという意味。そしてそれは、どうやらクラスの誰かが校内で自殺するのだと、冒頭にわかる。そこで一気に時間は戻り、その時刻までの1日をカメラは淡々と追っていくのだ。</blockquote><p>エレファントも面白かったですよ。</p><p>http://movie.maeda-y.com/movie/00895.htm</p>","","b1ae1262-e8b3-460d-a6cf-ccda7b8c8a58","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-20 07:26:22",NULL,"2007-04-20 07:26:22","2019-05-31 23:51:27"
189,"Brusheezy","<p>テクスチャー素材のライブラリを作りたいあなたにお勧め！フリーで落とせるフォトショップのブラシ集。</p>

<p>かなり使えます。俺もガシガシ追加した。基本的には解像度が低いのでWebレベルでしか使えないが、工夫次第でなんとでもなるし、中には解像度の高いもの、ベクターベースのものもありますヨ。</p>

<p>http://www.brusheezy.com/</p>",NULL,"brusheezy","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-20 08:39:16",NULL,"2007-04-20 08:39:16","2019-05-31 23:51:27"
192,"Photoshopで背景透過faviconを作成するためのplugin","<p>美しいfaviconを！</p>

<p>（from 2xup.org）</p>

<p>http://2xup.org/log/2006/04/28-2323</p>",NULL,"photoshop_favicon_plugin","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-20 09:21:04",NULL,"2007-04-20 09:21:04","2019-05-31 23:51:27"
196,"Fecal Face - Shot by Kern","<p>リチャード・カーンの撮影風景。この人の写真は、中学男子の妄想みたいなウェット感が好きなんだよなあ。</p>

<p>丁度ソニックユースも来日、会社の皆が行っているだろう公演に、若干の呪詛を注ぎ込みながら、おっぱいぽろりメイツを眺めて眼福をかみ締めているよ、両の瞼で。</p>

<p>http://www.fecalface.com/SF/index.php?option=com_content&amp;task=view&amp;id=547</p>","","fecal_face_shot_by_kern","archive","private",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-20 12:07:27",NULL,"2007-04-20 12:07:27","2019-05-31 23:51:27"
198,"白痴仕事でとんでもないことになっている建物","<p>これまた凄い！適当な仕事のせいで、とんでもない事になってしまっている建築物の写真集（36枚！）。漂う白痴臭に、クラクラしてきますよね。</p>

<p>（from <a href=""http://homepage3.nifty.com/wtbw/"" target=""_blank"">Weekly Teinou 蜂 Woman</a>）</p>

<p>http://static.iftk.com.br/mt/2007/04/they_are_stupid_very_idiot_36.html</p>",NULL,"64b694f9-8c2c-4be5-a3ce-ab062390d0d9","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-20 12:16:57",NULL,"2007-04-20 12:16:57","2019-05-31 23:51:27"
201,"YouTube - ドラゴンボールED@中川翔子","<p>ほんとブルマはかわいいなぁ。
<br />しょこたん凄いなぁ。</p>

<p>http://www.youtube.com/watch?v=hLA84l39BHY</p>","","youtube_ed","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-21 03:20:32",NULL,"2007-04-21 03:20:32","2019-05-31 23:51:27"
204,"「おもいッきりテレビ」で起きた惨劇","<p><blockquote>素人とプロを比較し「やっぱり盛り付けで変わるわねぇ」というオチにもっていきたかったのだろうが、素人の方がまだマシだった。これが台本通りなら企画者の意図がわからない。おそらくキャシィ塚本リスペクトな板さんのアドリブ（もしくはテロ）だったに違いない。改めて生放送は怖いと思った。（from なんでかフラメンコ）</blockquote></p>

<p>http://d.hatena.ne.jp/orochon56/20070420#p1</p>",NULL,"88dfc0b5-4dab-4db5-9ea4-dae7f41f4669","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-21 03:53:35",NULL,"2007-04-21 03:53:35","2019-05-31 23:51:27"
205,"ジョンのサン - myspace","<p>今日、ライブ観て来た。最高だった。</p>

<p>パラガをはじめて聴いた時のような衝撃でした。完全にファン。ただ下手なだけでは絶対に生まれない音楽。</p>

<p>http://www.myspace.com/jonnoson2</p>",NULL,"myspace-fd133ab5-2131-439b-8742-7f21a60d7b28","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-21 20:50:03",NULL,"2007-04-21 20:50:03","2019-05-31 23:51:27"
207,"if-fukuoka.com - ねじ式-ピラミッド@福岡 BEAT STATION","<p>ねじ式のライブ映像。</p>

<p>IFFもインターフェイスをなんとかしてやればもっと身のあすコンテンツになるのに…もやもやして数年。いまだに続いているのが凄い。</p>

<p>むしろこれらをYOUTUBEを上手に使ったら面白いのになぁ。</p>

<p>ねじ式は大ファンです。</p>

<p>http://www.if-fukuoka.com/040229/play.cgi?id=1037</p>",NULL,"if_fukuoka_com_beat_station","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-22 02:34:41",NULL,"2007-04-22 02:34:41","2019-05-31 23:51:27"
210,"７日間脂肪燃焼スープダイエット開始","<p>もうすぐ夏！
<br />というわけでダイエットを開始しました。
<br />以前にも一度やったことがあるスープダイエット！
<br />心臓外科手術の前に安全に急速な減量を行うために用いられているこのダイエット。
<br />美味しくてやっていてもつらくなく、食べれば食べるほど痩せちゃいます。
<br />これ絶対オススメ！</p>

<p>http://pooh.parfait.ne.jp/shiboudiet.html</p>","","af3c5c5a-504b-425a-8e9c-6a5f61140260","archive","published",4,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-22 22:27:47",NULL,"2007-04-22 22:27:47","2019-05-31 23:51:27"
211,"任天堂ファミコンハウス","<p>キノピオが！</p>

<p>というか、今日は仕事する気になりません。</p>

<p>http://news-walker.net/2007/04/21205734.html</p>",NULL,"c538b72b-b025-483e-844c-4166dd2d6bfe","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-23 09:32:35",NULL,"2007-04-23 09:32:35","2019-05-31 23:51:27"
214,"山岡カルテットの時代遅れパーマ","<p>このセンスがたまらなく好きなのでした。
<br />北九州のバンドです。</p>

<p>http://www.geocities.jp/yamaokakarutetto/</p>",NULL,"6c0e575e-a4c1-4e07-bc04-7e6975837a46","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-23 15:28:59",NULL,"2007-04-23 15:28:59","2019-05-31 23:51:27"
217,"Juergen Lang","<p>ナイスな緑色をサイトを集めようと思っています。</p>

<p>http://www.juergenlang.org/</p>",NULL,"juergen_lang","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-24 07:37:53",NULL,"2007-04-24 07:37:53","2019-05-31 23:51:27"
219,":e_anka design","<p>俺、こういう色が超好きだわ?。</p>

<p>http://www.eankadesign.com/</p>",NULL,"e_anka_design","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-24 07:39:11",NULL,"2007-04-24 07:39:11","2019-05-31 23:51:27"
220,"Pear Panache","<p>ここもなかなか良いです。俺、よくやりがち。</p>

<p>http://pearpanache.com/</p>",NULL,"pear_panache","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-24 07:40:33",NULL,"2007-04-24 07:40:33","2019-05-31 23:51:27"
221,"Chris Shiflett","<p>3カラムで、フッターにwidthを均等に振った3カラムを再定義しているところなど、この線はありかなと思っております。</p>

<p>注目すべきは検索窓！これは過去見た中で最高の出来！</p>

<p>http://shiflett.org/</p>",NULL,"chris_shiflett","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2007-04-24 07:44:40",NULL,"2007-04-24 07:44:40","2019-05-31 23:51:27"
