"id","title","body","leading","slug","type","status","user_id","image_id","parent_id","lat","lng","rate","search_body","published_at","deleted_at","created_at","updated_at"
937,"ケータイ小説",NULL,NULL,"ケータイ小説","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:04",NULL,"2016-11-17 07:20:04","2019-05-31 23:51:33"
938,"mobile",NULL,NULL,"mobile","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:04",NULL,"2016-11-17 07:20:04","2019-05-31 23:51:33"
939,"文学",NULL,NULL,"文学","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:04",NULL,"2016-11-17 07:20:04","2019-05-31 23:51:33"
943,"Elder Scrolls","<p></p>","エルダースクロールズ","elder-scrolls","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:06",NULL,"2016-11-17 07:20:06","2019-05-31 23:51:33"
944,"Oblivion","<p></p>","オブリビオン","oblivion","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:06",NULL,"2016-11-17 07:20:06","2019-05-31 23:51:33"
945,"Afrika","<p></p>","アフリカ","afrika","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:06",NULL,"2016-11-17 07:20:06","2019-05-31 23:51:33"
947,"Journalism","<p></p>","報道／ジャーナリズム","journalism","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:06",NULL,"2016-11-17 07:20:06","2019-05-31 23:51:33"
949,"DSP","<p></p>","デジタル・サウンド・プロセッシング","dsp","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:07",NULL,"2016-11-17 07:20:07","2019-05-31 23:51:33"
950,"Synth","<p></p>","シンセ","synth","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:07",NULL,"2016-11-17 07:20:07","2019-05-31 23:51:33"
952,"スキャン",NULL,NULL,"スキャン","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:07",NULL,"2016-11-17 07:20:07","2019-05-31 23:51:33"
955,"いいね",NULL,NULL,"いいね","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:32",NULL,"2016-11-17 07:20:32","2019-05-31 23:51:33"
956,"接客術",NULL,NULL,"接客術","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:32",NULL,"2016-11-17 07:20:32","2019-05-31 23:51:33"
958,"名古屋",NULL,NULL,"名古屋","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:33",NULL,"2016-11-17 07:20:33","2019-05-31 23:51:33"
959,"Acid Folk","<p></p>","アシッド・フォーク","acidfolk","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:33",NULL,"2016-11-17 07:20:33","2019-05-31 23:51:33"
962,"EVA",NULL,NULL,"eva","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:34",NULL,"2016-11-17 07:20:34","2019-05-31 23:51:33"
964,"ジャルジャル","<p></p>","","ジャルジャル","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:35",NULL,"2016-11-17 07:20:35","2019-05-31 23:51:33"
965,"ほぼ日",NULL,NULL,"ほぼ日","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:35",NULL,"2016-11-17 07:20:35","2019-05-31 23:51:33"
967,"Zombie","<p></p>","ゾンビ","zombie","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:36",NULL,"2016-11-17 07:20:36","2019-05-31 23:51:33"
968,"zombino",NULL,NULL,"zombino","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:36",NULL,"2016-11-17 07:20:36","2019-05-31 23:51:33"
970,"Nature","<p></p>","自然","nature","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:37",NULL,"2016-11-17 07:20:37","2019-05-31 23:51:33"
972,"田舎",NULL,NULL,"田舎","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:38",NULL,"2016-11-17 07:20:38","2019-05-31 23:51:33"
974,"ワーキングプア",NULL,NULL,"ワーキングプア","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:38",NULL,"2016-11-17 07:20:38","2019-05-31 23:51:33"
976,"flickr",NULL,NULL,"flickr","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:39",NULL,"2016-11-17 07:20:39","2019-05-31 23:51:33"
978,"産業大学",NULL,NULL,"産業大学","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:39",NULL,"2016-11-17 07:20:39","2019-05-31 23:51:33"
981,"逢坂浩司",NULL,NULL,"逢坂浩司","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:40",NULL,"2016-11-17 07:20:40","2019-05-31 23:51:33"
982,"BONES",NULL,NULL,"bones","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:40",NULL,"2016-11-17 07:20:40","2019-05-31 23:51:33"
983,"カウボーイビバップ",NULL,NULL,"カウボーイビバップ","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:40",NULL,"2016-11-17 07:20:40","2019-05-31 23:51:33"
984,"作画",NULL,NULL,"作画","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:40",NULL,"2016-11-17 07:20:40","2019-05-31 23:51:33"
986,"エスカフローネ",NULL,NULL,"エスカフローネ","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:41",NULL,"2016-11-17 07:20:41","2019-05-31 23:51:33"
988,"髭男爵","<p></p>","","髭男爵","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:42",NULL,"2016-11-17 07:20:42","2019-05-31 23:51:33"
989,"M-1","<p></p>","","m-1","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:42",NULL,"2016-11-17 07:20:42","2019-05-31 23:51:33"
990,"ヴィンテージ",NULL,NULL,"ヴィンテージ","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:42",NULL,"2016-11-17 07:20:42","2019-05-31 23:51:33"
992,"AA",NULL,NULL,"aa","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:43",NULL,"2016-11-17 07:20:43","2019-05-31 23:51:33"
994,"中村豊",NULL,NULL,"中村豊","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:43",NULL,"2016-11-17 07:20:43","2019-05-31 23:51:33"
997,"神",NULL,NULL,"神","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:44",NULL,"2016-11-17 07:20:44","2019-05-31 23:51:33"
999,"竹槍",NULL,NULL,"竹槍","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:45",NULL,"2016-11-17 07:20:45","2019-05-31 23:51:33"
1000,"War","<p></p>","戦争","war","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:45",NULL,"2016-11-17 07:20:45","2019-05-31 23:51:33"
1003,"Casio","<p></p>","カシオ","casio","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:48",NULL,"2016-11-17 07:20:48","2019-05-31 23:51:33"
1005,"町山智浩",NULL,NULL,"町山智浩","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:48",NULL,"2016-11-17 07:20:48","2019-05-31 23:51:33"
1006,"Stephen King","<p></p>","スティーブン・キング","stephen-king","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:48",NULL,"2016-11-17 07:20:48","2019-05-31 23:51:34"
1007,"Novel","<p></p>","小説","novel","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:48",NULL,"2016-11-17 07:20:48","2019-05-31 23:51:34"
1008,"サイレントヒル","<p></p>","","silenthill","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:48",NULL,"2016-11-17 07:20:48","2019-05-31 23:51:34"
1010,"プラモデル","<p></p>","","plamo","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:49",NULL,"2016-11-17 07:20:49","2019-05-31 23:51:34"
1012,"森達也",NULL,NULL,"森達也","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:49",NULL,"2016-11-17 07:20:49","2019-05-31 23:51:34"
1013,"Documentary","<p></p>","ドキュメンタリー","documentary","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:49",NULL,"2016-11-17 07:20:49","2019-05-31 23:51:34"
1014,"Media","<p></p>","メディア","media","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:49",NULL,"2016-11-17 07:20:49","2019-05-31 23:51:34"
1015,"オウム真理教","<p></p>","","オウム真理教","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:49",NULL,"2016-11-17 07:20:49","2019-05-31 23:51:34"
1017,"中村紀洋","<p></p>","","中村紀洋","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:50",NULL,"2016-11-17 07:20:50","2019-05-31 23:51:34"
1018,"ノリ",NULL,NULL,"ノリ","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:50",NULL,"2016-11-17 07:20:50","2019-05-31 23:51:34"
1019,"Baseball","<p></p>","野球","baseball","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:50",NULL,"2016-11-17 07:20:50","2019-05-31 23:51:34"
1020,"プロ野球",NULL,NULL,"プロ野球","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:50",NULL,"2016-11-17 07:20:50","2019-05-31 23:51:34"
1021,"占い",NULL,NULL,"占い","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:50",NULL,"2016-11-17 07:20:50","2019-05-31 23:51:34"
1022,"細木数子",NULL,NULL,"細木数子","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:50",NULL,"2016-11-17 07:20:50","2019-05-31 23:51:34"
1025,"English","<p></p>","英語","english","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:51",NULL,"2016-11-17 07:20:51","2019-05-31 23:51:34"
1026,"Study","<p></p>","学習","study","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:51",NULL,"2016-11-17 07:20:51","2019-05-31 23:51:34"
1027,"小島よしお",NULL,NULL,"小島よしお","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:52",NULL,"2016-11-17 07:20:52","2019-05-31 23:51:34"
1029,"ECD","<p></p>","","ecd","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:52",NULL,"2016-11-17 07:20:52","2019-05-31 23:51:34"
1031,"No-Neck Blues Band","<p>https://www.amazon.co.jp/Intonomancy-No-Neck-Blues-Band/dp/B0081C4BEU/ref=sr_1_4?ie=UTF8&amp;qid=1487857365&amp;sr=8-4&amp;keywords=No-Neck+Blues+Band</p>",NULL,"no-neck-blues-band","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:52",NULL,"2016-11-17 07:20:52","2019-05-31 23:51:34"
1033,"日本語",NULL,NULL,"日本語","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:53",NULL,"2016-11-17 07:20:53","2019-05-31 23:51:34"
1037,"よい仕事",NULL,NULL,"よい仕事","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:54",NULL,"2016-11-17 07:20:54","2019-05-31 23:51:34"
1038,"Poster","<p></p>","ポスター","poster","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:55",NULL,"2016-11-17 07:20:55","2019-05-31 23:51:34"
1040,"キン肉マン",NULL,NULL,"キン肉マン","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:55",NULL,"2016-11-17 07:20:55","2019-05-31 23:51:34"
1041,"キン消し",NULL,NULL,"キン消し","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:55",NULL,"2016-11-17 07:20:55","2019-05-31 23:51:34"
1043,"イカ天",NULL,NULL,"イカ天","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:55",NULL,"2016-11-17 07:20:55","2019-05-31 23:51:34"
1044,"80's","<p></p>",NULL,"80s","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:55",NULL,"2016-11-17 07:20:55","2019-05-31 23:51:34"
1047,"Less Than TV",NULL,NULL,"less-than-tv","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:56",NULL,"2016-11-17 07:20:56","2019-05-31 23:51:34"
1049,"decadentDELUXE",NULL,NULL,"decadentdeluxe","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:57",NULL,"2016-11-17 07:20:57","2019-05-31 23:51:34"
1050,"絶頂天",NULL,NULL,"絶頂天","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:57",NULL,"2016-11-17 07:20:57","2019-05-31 23:51:34"
1052,"MV&EE","<p>https://www.amazon.co.jp/Country-Stash-Vinyl-inch-Analog/dp/B004Y03KG8/ref=sr_1_11?ie=UTF8&amp;qid=1487857459&amp;sr=8-11&amp;keywords=MV%26EE</p>",NULL,"mv-ee","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:57",NULL,"2016-11-17 07:20:57","2019-05-31 23:51:34"
1053,"Tower Recordings","<p>https://www.amazon.co.jp/Folkscene-Tower-Recordings/dp/B00005TP9G/ref=sr_1_4?ie=UTF8&amp;qid=1487857419&amp;sr=8-4&amp;keywords=tower+recordings</p>","タワー・レコーディングス","tower-recordings","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:57",NULL,"2016-11-17 07:20:57","2019-05-31 23:51:34"
1054,"Ecstatic Peace","<p></p>","","ecstatic-peace","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:57",NULL,"2016-11-17 07:20:57","2019-05-31 23:51:34"
1055,"Child of Microtones","<p></p>","","child-of-microtones","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:57",NULL,"2016-11-17 07:20:57","2019-05-31 23:51:34"
1057,"shade",NULL,NULL,"shade","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:58",NULL,"2016-11-17 07:20:58","2019-05-31 23:51:34"
1059,"Donut","<p></p>","ドーナッツ","donut","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:59",NULL,"2016-11-17 07:20:59","2019-05-31 23:51:34"
1061,"ICC",NULL,NULL,"icc","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:20:59",NULL,"2016-11-17 07:20:59","2019-05-31 23:51:34"
1065,"サモハン","<p></p>","","サモハン","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:01",NULL,"2016-11-17 07:21:01","2019-05-31 23:51:34"
1067,"誤報",NULL,NULL,"誤報","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:01",NULL,"2016-11-17 07:21:01","2019-05-31 23:51:34"
1070,"Folk Enough","<p></p>","","folk-enough","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:02",NULL,"2016-11-17 07:21:02","2019-05-31 23:51:34"
1071,"egrecord",NULL,NULL,"e-g-record","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:02",NULL,"2016-11-17 07:21:02","2019-05-31 23:51:34"
1073,"NY",NULL,NULL,"ny","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:03",NULL,"2016-11-17 07:21:03","2019-05-31 23:51:34"
1074,"海外ドラマ",NULL,NULL,"海外ドラマ","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:03",NULL,"2016-11-17 07:21:03","2019-05-31 23:51:34"
1076,"みるく",NULL,NULL,"みるく","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:03",NULL,"2016-11-17 07:21:03","2019-05-31 23:51:34"
1077,"恵比寿",NULL,NULL,"恵比寿","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:03",NULL,"2016-11-17 07:21:03","2019-05-31 23:51:34"
1078,"headz",NULL,NULL,"headz","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:03",NULL,"2016-11-17 07:21:03","2019-05-31 23:51:34"
1080,"佐々木敦",NULL,NULL,"佐々木敦","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:03",NULL,"2016-11-17 07:21:03","2019-05-31 23:51:34"
1081,"nu",NULL,NULL,"nu","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:03",NULL,"2016-11-17 07:21:03","2019-05-31 23:51:34"
1082,"fader",NULL,NULL,"fader","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:03",NULL,"2016-11-17 07:21:03","2019-05-31 23:51:34"
1083,"Magazine","<p></p>","雑誌","magazine","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:03",NULL,"2016-11-17 07:21:03","2019-05-31 23:51:34"
1085,"Map","<p></p>","地図","map","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:04",NULL,"2016-11-17 07:21:04","2019-05-31 23:51:34"
1087,"One Piece","<p></p>","ワンピース","one-piece","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:05",NULL,"2016-11-17 07:21:05","2019-05-31 23:51:34"
1088,"Jump","<p></p>","週刊少年ジャンプ","jump","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:05",NULL,"2016-11-17 07:21:05","2019-05-31 23:51:34"
1089,"シューマッハ",NULL,NULL,"シューマッハ","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:05",NULL,"2016-11-17 07:21:05","2019-05-31 23:51:34"
1091,"タクシー",NULL,NULL,"タクシー","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:05",NULL,"2016-11-17 07:21:05","2019-05-31 23:51:34"
1092,"へんな顔",NULL,NULL,"へんな顔","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:05",NULL,"2016-11-17 07:21:05","2019-05-31 23:51:34"
1094,"江頭250",NULL,NULL,"2-50","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:06",NULL,"2016-11-17 07:21:06","2019-05-31 23:51:34"
1095,"吉田豪",NULL,NULL,"吉田豪","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:06",NULL,"2016-11-17 07:21:06","2019-05-31 23:51:34"
1098,"危険",NULL,NULL,"危険","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:07",NULL,"2016-11-17 07:21:07","2019-05-31 23:51:34"
1099,"崖",NULL,NULL,"崖","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:07",NULL,"2016-11-17 07:21:07","2019-05-31 23:51:34"
1101,"ni",NULL,NULL,"ni-3df0b2ac-6e25-4dbb-b86f-b6e92a689874","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:07",NULL,"2016-11-17 07:21:07","2019-05-31 23:51:34"
1102,"にんしんゲーム天国",NULL,NULL,"にんしんゲーム天国","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:07",NULL,"2016-11-17 07:21:07","2019-05-31 23:51:34"
1103,"BURAI",NULL,NULL,"burai","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:07",NULL,"2016-11-17 07:21:07","2019-05-31 23:51:34"
1104,"ゲームショップ1983",NULL,NULL,1983,"tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:07",NULL,"2016-11-17 07:21:07","2019-05-31 23:51:34"
1106,"cisco",NULL,NULL,"cisco","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:07",NULL,"2016-11-17 07:21:07","2019-05-31 23:51:34"
1110,"戸田誠司",NULL,NULL,"戸田誠司","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:09",NULL,"2016-11-17 07:21:09","2019-05-31 23:51:34"
1111,"タナカカツキ",NULL,NULL,"タナカカツキ","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:09",NULL,"2016-11-17 07:21:09","2019-05-31 23:51:34"
1112,"初音ミク",NULL,NULL,"初音ミク","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:09",NULL,"2016-11-17 07:21:09","2019-05-31 23:51:35"
1115,"Busby Berkeley","<p></p>","バズビー・バークレー","busby-berkeley","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:10",NULL,"2016-11-17 07:21:10","2019-05-31 23:51:35"
1117,"IT","<p></p>","","it-eb34d295-34d7-491e-be41-40ce1fb209d7","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:11",NULL,"2016-11-17 07:21:11","2019-05-31 23:51:35"
1119,"soap",NULL,NULL,"soap","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:11",NULL,"2016-11-17 07:21:11","2019-05-31 23:51:35"
1121,"Law","<p></p>","法","law","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:11",NULL,"2016-11-17 07:21:11","2019-05-31 23:51:35"
1122,"裁判員制度",NULL,NULL,"裁判員制度","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:11",NULL,"2016-11-17 07:21:11","2019-05-31 23:51:35"
1124,"Lo-Fi","<p></p>","ローファイ","lo-fi","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:12",NULL,"2016-11-17 07:21:12","2019-05-31 23:51:35"
1125,"Junk","<p></p>","ジャンク","junk","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:12",NULL,"2016-11-17 07:21:12","2019-05-31 23:51:35"
1127,"Google","<p></p>","","google","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:12",NULL,"2016-11-17 07:21:12","2019-05-31 23:51:35"
1132,"Graffiti","<p></p>","グラフィティ","graffiti","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:13",NULL,"2016-11-17 07:21:13","2019-05-31 23:51:35"
1134,"方言",NULL,NULL,"方言","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:14",NULL,"2016-11-17 07:21:14","2019-05-31 23:51:35"
1136,"言葉",NULL,NULL,"言葉","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:14",NULL,"2016-11-17 07:21:14","2019-05-31 23:51:35"
1138,"Comedy","<p></p>","コメディ","comedy","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:14",NULL,"2016-11-17 07:21:14","2019-05-31 23:51:35"
1143,"サンドウィッチマン","<p></p>","","サンドウィッチマン","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:15",NULL,"2016-11-17 07:21:15","2019-05-31 23:51:35"
1145,"Namco","<p></p>","ナムコ","namco","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:16",NULL,"2016-11-17 07:21:16","2019-05-31 23:51:35"
1146,"ギャラクシアン",NULL,NULL,"ギャラクシアン","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:16",NULL,"2016-11-17 07:21:16","2019-05-31 23:51:35"
1148,"Macbook Air","<p></p>","","macbook-air","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:17",NULL,"2016-11-17 07:21:17","2019-05-31 23:51:35"
1150,"Talking Heads","<p></p>","トーキング・ヘッズ","talkingheads","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:17",NULL,"2016-11-17 07:21:17","2019-05-31 23:51:35"
1152,"Toy","<p></p>","玩具／おもちゃ","toy","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:17",NULL,"2016-11-17 07:21:17","2019-05-31 23:51:35"
1153,"Doll","<p></p>","人形","doll","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:17",NULL,"2016-11-17 07:21:17","2019-05-31 23:51:35"
1156,"キングコング","<p></p>","","キングコング","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:18",NULL,"2016-11-17 07:21:18","2019-05-31 23:51:35"
1158,"iPod","<p></p>","","ipod","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:18",NULL,"2016-11-17 07:21:18","2019-05-31 23:51:35"
1160,"じいちゃん",NULL,NULL,"じいちゃん","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:18",NULL,"2016-11-17 07:21:18","2019-05-31 23:51:35"
1161,"MODESTMOUSE",NULL,NULL,"modestmouse","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:19",NULL,"2016-11-17 07:21:19","2019-05-31 23:51:35"
1163,"モデストマウス",NULL,NULL,"モデストマウス","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:19",NULL,"2016-11-17 07:21:19","2019-05-31 23:51:35"
1164,"来日",NULL,NULL,"来日","tag","published",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2016-11-17 07:21:19",NULL,"2016-11-17 07:21:19","2019-05-31 23:51:35"
